year,ticker,company_name,investment_attitude_score,expansion_score,contraction_score,china_investment_score,china_positive_score,china_negative_score,non_china_investment_score,non_china_raw_score,china_investment_density,non_china_investment_density,china_investment_density_normalized,non_china_investment_density_normalized,total_keywords_count,calculation_date
2003,ALL,ALLSTATE CORP,70.69006892838982,0.14096189867913086,0.03557184529212193,50.0,0.0,0.0,43.582251609423224,0.023462794897559137,0.0,11.731600413161946,0.0,100.0,182,2025-11-23T15:20:48.925329
2003,ALLY,GENERAL MOTORS ACCEPTANCE CORP,68.18305702885263,0.1374012241399572,0.04603025727147362,78.73060872598101,0.000333973079624413,3.979332317974273e-05,51.23558510201254,0.031238562344035676,0.155304669232546,14.526603753801743,1.069105152619733,100.0,222,2025-11-23T15:20:48.926858
2003,AMGN,AMGEN INC,72.49095834325907,0.12926448909733973,0.022793412554728415,82.12071880795779,0.0014499243939670823,0.0,52.03543021543645,0.0267052492071058,0.8045611473444958,14.818707810965712,5.429361032067368,100.0,184,2025-11-23T15:20:48.928234
2003,AMU,UBS AG,71.52080726643712,0.15749618729359044,0.04254851897108045,12.547148191115063,0.0,0.0001718810437106762,39.43582107219634,0.0227847633981593,0.0,10.217320757832429,0.0,100.0,258,2025-11-23T15:20:48.929603
2003,AMX,AMERICA MOVIL SA DE CV,65.58993555778801,0.1116361217885599,0.03751010830178731,81.36793318910641,0.0014499243939670823,0.0,49.01074434125381,0.023935417278756723,0.8307519212786642,13.714090178542868,6.057652461542528,100.0,126,2025-11-23T15:20:48.931073
2003,AMZN,AMAZON COM INC,69.73642902380855,0.11584553725152344,0.026653990469140146,61.538543153262864,0.0014499243939670823,0.0006730674745841756,59.97658835519202,0.031143710845346288,0.8249163574442899,17.71882493648462,4.655592909808114,100.0,147,2025-11-23T15:20:48.932664
2003,AN,AUTONATION INC FL,63.308798075946534,0.101502934779331,0.036557229218292915,21.708489828537264,0.0,0.00010140284097128248,36.68578909767412,0.014020548989467505,0.0,9.21300694306158,0.0,100.0,123,2025-11-23T15:20:48.934067
2003,ARW,ARROW ELECTRONICS INC,58.73130673673529,0.08264392929139704,0.04364460945335211,50.0,0.0,0.0,57.86350415950138,0.025769459044721922,0.0,16.947124945660057,0.0,100.0,122,2025-11-23T15:20:48.935444
2003,AXP,AMERICAN EXPRESS CO,71.31873871443929,0.10859987595261199,0.017124322673947222,79.30035397517685,2.8003287291083893e-05,0.0,69.20701354482341,0.033608914464188185,0.01757222072223185,21.08978339080084,0.08332101092084561,100.0,135,2025-11-23T15:20:48.936974
2003,BA,BOEING CO,65.1889295617583,0.08925491347361098,0.024129408866344345,43.7404737550364,0.0001033301822152847,0.0001674185176996132,62.04011408428869,0.025751838596964418,0.07412127687447828,18.47242613678591,0.4012536107905907,100.0,119,2025-11-23T15:20:48.938393
2003,BAC,BANK OF AMERICA CORP DE,67.79054968987151,0.10036452905627995,0.02281600876197101,50.0,0.0,0.0,63.30766506982786,0.028772894240764797,0.0,18.935336742006985,0.0,100.0,115,2025-11-23T15:20:48.939875
2003,BBVA,BANCO BILBAO VIZCAYA ARGENTARIA S A,68.09720901282854,0.1436959683678103,0.05097937627672363,12.00164482606268,0.0,0.0003329172755099408,50.71182303340001,0.03263313526405853,0.0,14.33532543920981,0.0,100.0,229,2025-11-23T15:20:48.941288
2003,BCS,BARCLAYS PLC,70.05749530907158,0.1341160097452971,0.03301243899557685,81.47155069840822,0.0015268646719659858,3.979332317974273e-05,39.79386087429424,0.019471640298405677,0.8114423445776104,10.348077171872744,7.841479446859978,100.0,198,2025-11-23T15:20:48.943025
2003,BP,BP PLC,70.26297103242148,0.13411201883853838,0.03608110086127347,79.94389051125839,0.0030814951539413593,0.0002477105760247544,52.588975174220344,0.03067170550574668,1.5091014780071328,15.02086286019928,10.04670298938547,100.0,209,2025-11-23T15:20:48.944438
2003,BPT,BP PRUDHOE BAY ROYALTY TRUST,64.61261617764056,0.08059624532439912,0.017406752016666506,27.336745611452223,0.0,0.0002629724758144404,50.66740392337512,0.016422337643213172,0.0,14.319103545700528,0.0,100.0,79,2025-11-23T15:20:48.945914
2003,BRK-A,BERKSHIRE HATHAWAY INC,66.53364682828207,0.10601387762788407,0.02889419490719378,50.0,0.0,0.0,49.47377352069126,0.021748996840665075,0.0,13.883188794798713,0.0,100.0,122,2025-11-23T15:20:48.947315
2003,BSAC,BANCO SANTANDER CHILE,73.15314425950177,0.14901393341281166,0.029725627026523895,84.69211526916544,4.326518708076988e-05,0.0,40.84870384760525,0.021496605610190553,0.021602411489591744,10.73330664568432,0.20126520375039975,100.0,160,2025-11-23T15:20:48.948883
2003,BYD,BOYD GAMING CORP,67.07839254466893,0.07940470875208942,0.008916073664773143,28.601154600104547,0.0,0.00010140284097128248,58.64122451310965,0.018408082876588818,0.0,17.231149023341175,0.0,100.0,88,2025-11-23T15:20:48.950327
2003,C,CITIGROUP INC,68.27248428829753,0.1426341469369418,0.050057262334512215,87.6486269482822,0.0030072113983624017,1.526189978968599e-05,50.1664977282202,0.032221311745786144,1.3193273615342054,14.136172213861819,9.332988743872853,100.0,242,2025-11-23T15:20:48.951723
2003,CAJ,CANON INC,66.62172815063549,0.0954743193537993,0.0227875008348688,77.04363281756979,0.0014285729692877793,0.0,56.89287907466782,0.0238106245161673,0.9955141660227019,16.592651910185324,5.999729105457881,100.0,112,2025-11-23T15:20:48.953122
2003,CAR,CENDANT CORP,66.38805258937933,0.13676716158794214,0.05089970679570159,79.27855189018365,0.0017112712346014395,0.0001718810437106762,37.39600040714694,0.019833605875960322,0.8172898973638971,9.4723766653478,8.628139760887438,100.0,199,2025-11-23T15:20:48.954527
2003,CAT,CATERPILLAR INC,68.87904221003522,0.09895842407110386,0.01935074009005266,70.77068349034938,0.0028134482728489224,0.0004198437907949434,64.19552676322044,0.028992385215799953,1.8689681586235314,19.259584522593222,9.704093857430122,100.0,104,2025-11-23T15:20:48.955950
2003,CBD,BRAZILIAN DISTRIBUTION CO COMPANHIA BRASILEIRA DE DISTR CBD,68.85978773827603,0.1284584503774169,0.033793250396792034,82.32473389619953,0.00010611552847931395,0.0,40.69879158150087,0.019410204689151243,0.05837964638470787,10.67855856957208,0.5466996880183549,100.0,169,2025-11-23T15:20:48.957573
2003,CBRE,CB RICHARD ELLIS GROUP INC,73.01662017289769,0.13165045118778085,0.02590452424220499,80.15325681638822,0.004472501659751775,0.0002873169910515574,59.78240693461028,0.034783778313149744,2.269169980653605,17.64790973074562,12.858009901877107,100.0,169,2025-11-23T15:20:48.959022
2003,CBS,VIACOM INC,64.93931551891568,0.11758042037467152,0.043992061949736185,82.80113917972875,0.0014499243939670823,0.0,44.53785263334151,0.022400130383912555,0.7819569340417718,12.080586649911805,6.472839082259971,100.0,156,2025-11-23T15:20:48.960426
2003,CCZ,COMCAST CORP,67.39557734088594,0.1138290144150803,0.027678342602689865,21.426865538761184,0.0,5.0965550005591605e-05,33.86095180858311,0.012613362500288274,0.0,8.18137416926199,0.0,100.0,110,2025-11-23T15:20:48.961820
2003,CDR,CEDAR SHOPPING CENTERS INC,71.04204872630731,0.11595929027397404,0.01502897274778319,50.0,0.0,0.0,38.47336827465482,0.014337606609464388,0.0,9.865832248029289,0.0,100.0,118,2025-11-23T15:20:48.963248
2003,CHTR,CHARTER COMMUNICATIONS INC MO,68.80225643295088,0.14006645031387446,0.041996307828100196,15.09448970774259,0.0,0.0003004514622077939,38.06545597322428,0.019627122660760075,0.0,9.716862358465429,0.0,100.0,197,2025-11-23T15:20:48.964639
2003,CLR,CONTINENTAL RESOURCES INC,66.92080007780638,0.10836941288568355,0.026690469460391216,22.02072169289262,0.0,0.00010140284097128248,38.52940090981323,0.01482842603477542,0.0,9.886295409944847,0.0,100.0,129,2025-11-23T15:20:48.966031
2003,CMI,CUMMINS INC,62.85634034694479,0.10041164757699926,0.043370147732132915,82.40636422273536,0.004281293904953936,0.0,62.9952171218289,0.03432830490262856,2.347311342300046,18.8212305085234,12.47161465472218,100.0,217,2025-11-23T15:20:48.967433
2003,CMP,COMPASS MINERALS INTERNATIONAL INC,65.41780983357154,0.1032084022868999,0.030331179437498603,31.178613380935534,3.052379957937198e-05,0.0001523683909768741,44.22592307764018,0.018177350424428525,0.02009469037319428,11.966669733698277,0.16792216063762003,100.0,105,2025-11-23T15:20:48.969013
2003,CMS,CMS ENERGY CORP,64.62184770896253,0.1145737921682405,0.04241018111506485,18.192154304844433,0.0,1.526189978968599e-05,43.55285960707475,0.020844870159978775,0.0,11.720866431057072,0.0,100.0,170,2025-11-23T15:20:48.970406
2003,CNC,CENTENE CORP,73.33911646045617,0.1310515971472934,0.016592224787517432,80.10561472913032,8.634972949290461e-05,0.0,40.40734472936016,0.017464591977249696,0.05227146857848062,10.572121952620657,0.49442740835507837,100.0,136,2025-11-23T15:20:48.972011
2003,COF,CAPITAL ONE FINANCIAL CORP,71.26377512397617,0.11517076935846098,0.01812522282218885,28.976916566117822,2.8003287291083893e-05,0.0001718810437106762,54.927224771518354,0.025191254390616168,0.017646854508865002,15.874793430718098,0.1111627347208054,100.0,109,2025-11-23T15:20:48.973434
2003,COOP,WASHINGTON MUTUAL INC,69.18111983937018,0.1320098227051359,0.03510113348310736,50.0,0.0,0.0,41.298100743834205,0.020438011463266476,0.0,10.897426741515677,0.0,100.0,167,2025-11-23T15:20:48.974827
2003,COP,CONOCOPHILLIPS,67.96278456883812,0.14030040870569913,0.05022654647323472,80.96473958737332,0.0028199702763844056,0.00028750389920449715,52.33848516896314,0.03398168295433877,1.2389150466504426,14.92938371556659,8.298500931144591,100.0,244,2025-11-23T15:20:48.976220
2003,CRH,CRH PUBLIC LTD CO,69.58997168676645,0.12848448043774616,0.037070883288759966,85.47857827873764,0.0015589776017597271,0.0,63.81753046721715,0.03950969859680862,0.7544996191053297,19.121539981465922,3.9458099077618707,100.0,214,2025-11-23T15:20:48.977609
2003,CS,CREDIT SUISSE GROUP,69.73524782624531,0.17075073293314974,0.0616255878619667,92.02517621946001,0.0014499243939670823,0.0,42.30096818965897,0.029680548160289106,0.5502417490019965,11.26367471228727,4.885099783658979,100.0,320,2025-11-23T15:20:48.979006
2003,CTA-PA,DUPONT E I DE NEMOURS & CO,64.27642347063322,0.10901844237190886,0.04065491573786026,80.6609402766255,0.002911680501182479,2.8003287291083893e-05,44.69644313944334,0.021084253291015712,1.6762958117724231,12.138504026016948,13.809739718992969,100.0,162,2025-11-23T15:20:48.980509
2003,CVX,CHEVRONTEXACO CORP,70.7440026394023,0.11982254139227452,0.023708049524414614,80.97762418643916,0.0014499243939670823,0.0,53.9612463703016,0.0266387764247318,0.8448493003654636,15.522017367712218,5.442909129343318,100.0,186,2025-11-23T15:20:48.981912
2003,CX,CEMEX SA DE CV,67.62864065517341,0.13647118184015183,0.04886475948935987,72.84594617396287,0.0026973454507207496,0.0006480220978895867,52.19978217977516,0.03298045371340684,1.2168744879659672,14.878729276097502,8.178618384574422,100.0,243,2025-11-23T15:20:48.983311
2003,CYH,COMMUNITY HEALTH SYSTEMS INC,69.67127843289711,0.10231364398838326,0.012496002922785344,24.855153800391076,0.0,0.0001674185176996132,44.40062307092093,0.015723946558443624,0.0,12.030470307043505,0.0,100.0,102,2025-11-23T15:20:48.984698
2003,DAL,DELTA AIR LINES INC DE,64.17088395848566,0.09385535445845027,0.02943921197665353,76.12860133994765,0.0027278692503001217,5.0965550005591605e-05,45.63045738972203,0.017976912854345748,1.893691970476034,12.479606756253638,15.174292006653886,100.0,140,2025-11-23T15:20:48.986089
2003,DAN,DANA CORP,63.04433761623351,0.10797892947579131,0.04438632076962644,81.25368954426237,0.0029343232931683945,0.0,40.43238599394296,0.018377203694646915,1.6895311641651076,10.581267041911557,15.967191428710844,100.0,157,2025-11-23T15:20:48.987487
2003,DB,DEUTSCHE BANK AKTIENGESELLSCHAFT,67.8773677609539,0.14119843205807686,0.04998680226320678,78.90475532274921,0.0014499243939670823,0.00018714294350036218,48.68732844275098,0.030341271419922964,0.6497137357443139,13.59597844100958,4.778719961665876,100.0,240,2025-11-23T15:20:48.988883
2003,DHR,DANAHER CORP DE,61.17354781762761,0.0791445678263527,0.031723246714526226,41.260984767773365,0.00016320707525279386,0.00032729722238423987,63.08819650738732,0.0258757376994525,0.11892607285741696,18.85518665240476,0.6307339993489236,100.0,100,2025-11-23T15:20:48.990437
2003,E,ENI SPA,71.445750508044,0.16834353154275794,0.05464206273999585,64.2024625527799,0.0015437157019700413,0.0007643250487314871,51.4403264192737,0.03852049118411693,0.5851527809566132,14.601375442016561,4.007518218268615,100.0,360,2025-11-23T15:20:48.991848
2003,ED,CONSOLIDATED EDISON INC,67.95139457805524,0.11451539982554132,0.026953029102489708,50.0,0.0,0.0,38.9045140303883,0.015759396285991056,0.0,10.023287013164586,0.0,100.0,119,2025-11-23T15:20:48.993241
2003,EDPFY,EDP ELECTRICIDADE DE PORTUGAL SA,68.77244457721233,0.15281807135054443,0.052359729370480904,11.658856602063572,0.0,0.0007392114346896357,40.750078395973816,0.024666145879074407,0.0,10.69728855408425,0.0,100.0,231,2025-11-23T15:20:48.994626
2003,EIX,EDISON INTERNATIONAL,65.74050437182622,0.1005559521821094,0.027490188331375592,77.58486365485874,0.00017423786827264632,0.0,46.82870148000121,0.0190192464093953,0.11833626127234806,12.91720642945161,0.9161134175462111,100.0,117,2025-11-23T15:20:48.996060
2003,EPD,ENTERPRISE PRODUCTS PARTNERS L P,72.78383034026987,0.14552583113585515,0.03011011556665714,84.67169998339044,0.0014499243939670823,0.0,42.96957558898457,0.023028910294643518,0.7245463711587362,11.50785065424786,6.29610509318946,100.0,189,2025-11-23T15:20:48.997611
2003,ERIC,ERICSSON LM TELEPHONE CO,69.12459924630335,0.13238023502998314,0.036910407764324006,81.98205884695925,0.002835232176174092,8.305851026051261e-05,42.3219475233772,0.02187596149011075,1.4608206176949927,11.271336381268979,12.960491713499254,100.0,152,2025-11-23T15:20:48.999012
2003,ETP-PC,SUNOCO LOGISTICS PARTNERS LP,62.90531578019222,0.07997024952114865,0.02330148705185871,73.51832305331287,0.0014499243939670823,0.0,46.55247258876678,0.015394477755481932,1.2071020574897904,12.8163274236525,9.41847081139708,100.0,77,2025-11-23T15:20:49.000434
2003,F,FORD MOTOR CO,62.47211066936286,0.09427488691129247,0.03862093238170051,67.54935475217953,0.0016053313498487138,0.00041489535616216896,58.412432883721195,0.02792297451469344,0.9858394719681365,17.147594142442497,5.7491416217278974,100.0,167,2025-11-23T15:20:49.001819
2003,FLR,FLUOR CORP,70.6610043292152,0.11269748064535005,0.018711281551516763,78.88761053409306,0.0014499243939670823,0.0,52.6826591746685,0.023546994880494103,0.927027951323239,15.05507632998609,6.157577225143803,100.0,125,2025-11-23T15:20:49.003209
2003,FNMAH,FEDERAL NATIONAL MORTGAGE ASSOCIATION FANNIE MAE,66.80529337846728,0.12398213741752453,0.038735800956705126,17.922222148662044,0.0,5.0965550005591605e-05,37.516229265318316,0.01711860713584833,0.0,9.516284337809179,0.0,100.0,148,2025-11-23T15:20:49.004589
2003,FUN,CEDAR FAIR L P,68.80830097807757,0.10127292340229728,0.01446686034569827,24.922635783420333,0.0,0.00019816846081980354,41.5557744136004,0.014317012844430297,0.0,10.99152936601111,0.0,100.0,117,2025-11-23T15:20:49.006002
2003,GD,GENERAL DYNAMICS CORP,66.46804576864278,0.09756687541809878,0.026365931514578212,63.81211886981848,0.0014499243939670823,0.0005069781445823985,62.623178811892224,0.028928306680585544,0.9365346622062148,18.685361828538934,5.012130194748524,100.0,131,2025-11-23T15:20:49.007389
2003,GILD,GILEAD SCIENCES INC,61.49196682511602,0.06330887797324238,0.020693001458726202,66.70465384045323,0.0026973454507207496,0.00040762329129156994,77.18475030174497,0.027512341190869496,2.3533105077209906,24.003259055742333,9.804129107034758,100.0,95,2025-11-23T15:20:49.008780
2003,GSBC,GREAT SOUTHERN BANCORP INC,70.07543054741424,0.14865901738148377,0.041833594107285516,14.201250756786386,0.0,0.0001718810437106762,35.76321596884389,0.01857200419908727,0.0,8.876082519271367,0.0,100.0,220,2025-11-23T15:20:49.010373
2003,GSK,GLAXOSMITHKLINE PLC,67.43070788108537,0.10743006191561273,0.029185486658569793,78.70563327887484,0.0028750254993538346,8.402929441039139e-05,57.248265037390645,0.028027091607068184,1.7153916507995397,16.722439140022963,10.258022985976819,100.0,136,2025-11-23T15:20:49.011802
2003,HAL,HALLIBURTON CO,68.86804029234938,0.14657839869354802,0.04590258535838221,69.53720309908124,0.0014499243939670823,0.00043114861226832026,33.63684404268929,0.017129850217780174,0.6855696777180154,8.09952983895245,8.46431448923069,100.0,200,2025-11-23T15:20:49.013365
2003,HES,AMERADA HESS CORP,66.23134518607486,0.07790230728949019,0.011448712064746756,71.82405820572959,0.0014499243939670823,0.0,58.11605968445759,0.018649685115002687,1.3247291457154908,17.03935841969241,7.774524797744142,100.0,84,2025-11-23T15:20:49.014762
2003,HON,HONEYWELL INTERNATIONAL INC,61.83454939651864,0.06781299488447559,0.02245709073765461,55.875654537553764,7.202510949462119e-05,4.326518708076988e-05,79.62355578263515,0.02995823327823685,0.05984955028085997,24.893912713113867,0.24041841461640467,100.0,92,2025-11-23T15:20:49.016190
2003,HSBC,HSBC HOLDINGS PLC,71.9820588889268,0.1393307196786493,0.03199183258314157,71.65969045813384,0.001602000919753683,0.0003790272158496308,52.01937026198448,0.030135043504902325,0.7874615356464687,14.812842703481207,5.316073028044814,100.0,207,2025-11-23T15:20:49.017671
2003,HST,HOST MARRIOTT CORP,68.77957690242262,0.113981792295061,0.023626369301679013,78.60063840403156,0.0014499243939670823,0.0,38.612431452220626,0.015307884019958874,0.93927721535655,9.916618228573947,9.471749276886523,100.0,110,2025-11-23T15:20:49.019313
2003,HUM,HUMANA INC,62.79535902566793,0.07056697188512401,0.01726485819953294,50.0,0.0,0.0,56.02535182639952,0.017074352378724105,0.0,16.275830284765,0.0,100.0,67,2025-11-23T15:20:49.020755
2003,HWM,ALCOA INC,68.13333971819333,0.08528053762761871,0.011931340799952315,74.03265510393334,0.003157839511317142,0.0,62.60925813903149,0.023056328833463785,2.558487100827767,18.680277987989275,13.696193934976659,100.0,101,2025-11-23T15:20:49.022138
2003,IBM,INTERNATIONAL BUSINESS MACHINES CORP,64.19357775194489,0.09039281181827163,0.02588310467224804,50.0,0.0,0.0,46.98962527051206,0.017337666486496785,0.0,12.975975922836652,0.0,100.0,97,2025-11-23T15:20:49.023534
2003,ING,ING GROEP NV,69.89085710981482,0.1403793110373022,0.04232501565180898,87.0625821844706,0.002865755975753464,0.0,54.0089660085212,0.034142044467223125,1.304323070427233,15.539444616683799,8.393627330972029,100.0,202,2025-11-23T15:20:49.024912
2003,IP,INTERNATIONAL PAPER CO NEW,58.85769830582517,0.07595364956476613,0.03595450612969128,50.0,0.0,0.0,46.457519861196424,0.016399885686449886,0.0,12.781650613734444,0.0,100.0,119,2025-11-23T15:20:49.026310
2003,KEP,KOREA ELECTRIC POWER CORP,66.40241366923433,0.1165347377872165,0.03886141905001434,78.28098492065476,0.0028758144257632293,0.00021343036060948953,51.375383756330265,0.02704615683395006,1.5500405613855497,14.577658331027903,10.63298731653188,100.0,174,2025-11-23T15:20:49.027769
2003,KKPNF,KONINKLIJKE KPN N V,67.72798335164062,0.1399132845542733,0.0468858141887575,14.402240139605908,0.0,0.00038931999121557143,38.374711969899764,0.020406135597038515,0.0,9.82980288884449,0.0,100.0,184,2025-11-23T15:20:49.029171
2003,KODK,EASTMAN KODAK CO,67.20962401194328,0.12971121755149148,0.04346336447327224,84.55470638124581,0.002835232176174092,0.0,43.31124172068972,0.023169825434068057,1.4234548105092821,11.632627391133045,12.236743795252211,100.0,174,2025-11-23T15:20:49.030545
2003,KSU,KANSAS CITY SOUTHERN,72.09173109548169,0.15168085478708027,0.03707017154409856,78.22089392789579,0.001566797923039359,0.00019794231727898517,41.55655193798028,0.02352720383883474,0.7320015755321032,10.99181331851903,6.659516080925659,100.0,212,2025-11-23T15:20:49.032091
2003,KT,KT CORP,68.72884605445527,0.12872809973340624,0.03522055975714693,82.83766231629131,0.003063323643221742,0.0,39.020285772619346,0.018692176617094935,1.6495718948006362,10.065566943419917,16.38826609641693,100.0,181,2025-11-23T15:20:49.033657
2003,L,LOEWS CORP,68.9848084904285,0.15423037759897745,0.05427336266620027,10.39899728523281,0.0,0.0001718810437106762,48.745507359696695,0.03289525028657601,0.0,13.617225426702223,0.0,100.0,249,2025-11-23T15:20:49.035071
2003,LAD,LITHIA MOTORS INC,64.85360561046409,0.10391227420894193,0.03261573394596476,50.0,0.0,0.0,41.34480958362073,0.016726994106923646,0.0,10.914484846113778,0.0,100.0,108,2025-11-23T15:20:49.036485
2003,LEA,LEAR CORP DE,64.00261250143998,0.10691481072466746,0.04196768591468966,78.37955584567644,0.0045401943025899965,0.0002792295123505444,51.52723530111309,0.026346724802288807,2.521648674947429,14.633114633220965,17.23248083646275,100.0,170,2025-11-23T15:20:49.037868
2003,LFC,CHINA LIFE INSURANCE CO LTD,67.10626495013929,0.10692027618309367,0.02807495572078746,72.44828873124148,0.002865755975753464,0.0003788883897896733,47.62167218656765,0.021035131817027427,1.7992502352945912,13.206799947887571,13.623665402627541,100.0,145,2025-11-23T15:20:49.039454
2003,LMT,LOCKHEED MARTIN CORP,66.0058006444186,0.111146222290134,0.03568303767836351,81.1425993007684,0.0027772239622705086,0.0,48.27650994107535,0.02324097870546216,1.6067484612417422,13.445947204857141,11.949685929611036,100.0,132,2025-11-23T15:20:49.040836
2003,LNG,CHENIERE ENERGY INC,63.13711239080646,0.08541227136723835,0.025827343915307305,50.0,0.0,0.0,44.741552322977256,0.015392051246797952,0.0,12.15497793490814,0.0,100.0,109,2025-11-23T15:20:49.042225
2003,MAS,MASCO CORP DE,67.23632704714593,0.10597829910726528,0.02560302940928498,50.0,0.0,0.0,47.71056488085738,0.020078666721612192,0.0,13.239263628940911,0.0,100.0,97,2025-11-23T15:20:49.043602
2003,MBGAF,DAIMLERCHRYSLER AG,67.71733789587634,0.15114062745431672,0.056741514390017345,77.06808510196007,0.004175273131978916,0.0007549069697349881,38.81976730374746,0.02362568344103585,1.765906080743795,9.992337442719396,17.672602540364238,100.0,269,2025-11-23T15:20:49.045027
2003,MET,METLIFE INC,68.64231980592446,0.11804345241973378,0.029328353831644043,80.96825934740343,0.0028632354634651755,0.0,45.48028070394437,0.021314639982209612,1.669041538550376,12.424762113871177,13.433187076370942,100.0,131,2025-11-23T15:20:49.046410
2003,MMM,3M CO,66.5938028501522,0.09709848109897128,0.02489442082323569,73.5833404519642,0.002871583318993396,0.0002477105760247544,57.47992158380569,0.025275765402923783,1.9094502489433045,16.80704029084673,11.361014288656218,100.0,109,2025-11-23T15:20:49.047904
2003,MO,ALTRIA GROUP INC,63.77330431964571,0.09099870418786198,0.03064910807528075,69.03019025738548,0.0013272995683034261,0.0002477105760247544,58.03631059063773,0.02525671729951338,0.8939275821998766,17.010233988638234,5.255233895059668,100.0,127,2025-11-23T15:20:49.049315
2003,MOH,MOLINA HEALTHCARE INC,68.8493449121753,0.10836585786522124,0.0199444333003879,50.0,0.0,0.0,44.02554925820971,0.017320600058567785,0.0,11.893493059086198,0.0,100.0,106,2025-11-23T15:20:49.050687
2003,MRO,MARATHON OIL CORP,66.6893477181858,0.11651609511226318,0.036259159478205384,81.76945415604175,0.0014499243939670823,0.0,47.43244150365615,0.023326147946717047,0.8166226695467493,13.137692755394086,6.215875837189598,100.0,167,2025-11-23T15:20:49.052058
2003,MSI,MOTOROLA INC,69.74389210264253,0.14965650717722873,0.04808458982402345,88.4375786772769,0.002794096700095399,0.0,47.9964413011858,0.030879158132805756,1.2073999152929946,13.343665919864437,9.048487293852011,100.0,250,2025-11-23T15:20:49.053616
2003,MTLQU,GENERAL MOTORS CORP,61.777234364291026,0.07816072654648976,0.027948774283951365,69.98385105146266,0.0004663214038363243,5.0965550005591605e-05,58.96071312409241,0.022379847442052642,0.3614708649702227,17.347826512419342,2.0836665890764183,100.0,97,2025-11-23T15:20:49.054989
2003,MUR,MURPHY OIL CORP DE,63.28223718696883,0.06513639212151244,0.01511935883506286,50.0,0.0,0.0,78.5453822440337,0.026043486608560065,0.0,24.50016289872273,0.0,100.0,104,2025-11-23T15:20:49.056358
2003,NBL,NOBLE ENERGY INC,63.479766907701624,0.07638509200334956,0.01828935961379209,71.967008442516,0.0014438348690774653,0.0,46.74412711910804,0.014218329303925005,1.308572721441679,12.886319807111454,10.154743487892711,100.0,82,2025-11-23T15:20:49.057769
2003,NFLX,NETFLIX INC,64.38933831431758,0.07080881996706107,0.014145891996231204,71.57392921411062,0.0013700458824173235,0.0,66.22395363680775,0.021581685532878724,1.2696608532577867,20.00036759357918,6.348187588639083,100.0,62,2025-11-23T15:20:49.059162
